Rated_(T/F),Number_of_Turns,Game_Status,Winner,Time_Increment,Moves,Opening_Eco,Opening_Name,Opening_Ply,Game_Duration,White_Rating_Tier,Black_Rating_Tier,Time_Per_Move,Average Time
1.0,39,3.0,white,30.0,2515,B02,Alekhine Defense: Two Pawn Attack |  Lasker Variation,7,0.0,2.0,2.0,0.33,0.03
1.0,118,0.0,draw,15.083333333333334,4307,A00,Barnes Opening: Walkerling,5,0.0,0.0,2.0,0.2,0.01
1.0,104,3.0,white,20.133333333333333,5837,C41,Philidor Defense #2,4,0.0,2.0,2.0,0.2,0.01
1.0,24,3.0,black,10.166666666666666,3365,B22,Sicilian Defense: Alapin Variation,3,0.0,2.0,0.0,0.16,0.04
1.0,73,3.0,black,8.15,3992,B01,Scandinavian Defense: Boehnke Gambit,6,0.0,2.0,2.0,0.12,0.01
1.0,41,3.0,white,15.25,701,A45,Trompowsky Attack,3,0.0,2.0,2.0,0.23,0.02
1.0,35,1.0,white,15.083333333333334,6333,C00,French Defense: Knight Variation,3,0.0,2.0,2.0,0.09,0.03
1.0,21,3.0,white,10.083333333333334,940,E00,Indian Game: East Indian Defense,4,0.0,2.0,2.0,0.13,0.05
1.0,47,3.0,white,10.5,5823,C41,Philidor Defense: Exchange Variation #3,6,0.0,0.0,2.0,0.24,0.02
1.0,91,3.0,white,30.0,936,E10,Indian Game: Anti-Nimzo-Indian,5,0.0,2.0,2.0,0.32,0.01
1.0,41,3.0,black,10.166666666666666,3841,B01,Scandinavian Defense: Modern Variation #2,4,0.0,2.0,0.0,0.32,0.02
1.0,53,1.0,white,15.083333333333334,4889,C50,Italian Game: Schilling-Kostic Gambit,6,0.0,2.0,2.0,0.32,0.02
1.0,96,3.0,black,45.083333333333336,5559,C40,King's Pawn Game: McConnell Defense,4,0.0,2.0,0.0,0.18,0.01
1.0,19,3.0,white,6.066666666666666,4268,C24,Bishop's Opening: Berlin Defense,4,0.0,2.0,2.0,0.11,0.05
1.0,102,3.0,white,25.166666666666668,5802,C41,Philidor Defense: Exchange Variation,8,0.0,0.0,2.0,0.17,0.01
1.0,67,0.0,draw,15.166666666666666,3599,B10,Caro-Kann Defense,2,0.0,2.0,0.0,0.23,0.02
1.0,26,3.0,white,10.166666666666666,4218,C26,Vienna Game: Stanley Variation,5,0.0,2.0,2.0,0.23,0.04
1.0,131,3.0,white,20.0,6167,C34,King's Gambit Accepted |  King's Knight Gambit,5,0.0,0.0,2.0,0.23,0.01
1.0,78,3.0,white,90.13333333333334,5806,C41,Philidor Defense: Exchange Variation,8,0.0,0.0,2.0,0.15,0.01
1.0,58,3.0,white,15.0,904,D35,Queen's Gambit Declined: Exchange Variation |  Positional Variation #2,9,0.0,0.0,2.0,0.26,0.02
1.0,63,3.0,white,15.25,3825,B01,Scandinavian Defense,2,0.0,2.0,2.0,0.22,0.02
1.0,35,1.0,white,15.0,840,A53,Old Indian Defense,4,0.0,2.0,2.0,0.27,0.03
1.0,53,1.0,white,10.083333333333334,4418,C40,King's Knight Opening,3,0.0,2.0,2.0,0.23,0.02
1.0,52,3.0,black,20.083333333333332,4606,C71,Ruy Lopez: Morphy Defense |  Modern Steinitz Defense #2,8,0.0,2.0,2.0,0.34,0.02
1.0,59,3.0,white,10.166666666666666,3445,B21,Sicilian Defense: Smith-Morra Gambit #2,3,0.0,2.0,2.0,0.41,0.02
1.0,78,1.0,black,7.116666666666666,2624,B20,Sicilian Defense: Bowdler Attack,3,0.0,2.0,2.0,0.21,0.01
1.0,74,1.0,black,11.0,3422,B20,Sicilian Defense,2,0.0,2.0,2.0,0.2,0.01
1.0,104,1.0,black,15.0,5222,C44,King's Knight Opening: Normal Variation,4,0.0,2.0,2.0,0.21,0.01
1.0,82,1.0,black,10.083333333333334,2839,B30,Sicilian Defense: Old Sicilian,4,0.0,2.0,2.0,0.23,0.01
1.0,88,3.0,black,15.166666666666666,2838,B30,Sicilian Defense: Old Sicilian,4,0.0,2.0,2.0,0.28,0.01
1.0,61,1.0,white,15.083333333333334,4528,C60,Ruy Lopez: Cozio Defense,6,0.0,2.0,2.0,0.45,0.02
1.0,73,3.0,white,14.233333333333333,4695,C62,Ruy Lopez: Steinitz Defense,6,0.0,2.0,2.0,0.4,0.01
1.0,122,0.0,draw,20.0,3411,B20,Sicilian Defense: Staunton-Cochrane Variation,3,0.0,2.0,2.0,0.23,0.01
1.0,67,1.0,white,5.133333333333334,3475,B21,Sicilian Defense: Smith-Morra Gambit Accepted |  Scheveningen Formation,12,0.0,2.0,2.0,0.18,0.01
1.0,23,2.0,white,7.116666666666666,4518,C65,Ruy Lopez: Berlin Defense #2,6,0.0,2.0,2.0,0.2,0.04
1.0,50,3.0,black,15.033333333333333,338,A00,Polish Opening: Bugayev Attack,3,0.0,2.0,2.0,0.27,0.02
1.0,49,1.0,white,10.166666666666666,2759,B56,Sicilian Defense: Classical Variation,10,0.0,2.0,2.0,0.38,0.02
1.0,33,2.0,white,5.133333333333334,5330,C45,Scotch Game,7,0.0,2.0,2.0,0.23,0.03
1.0,89,1.0,white,10.166666666666666,2622,B20,Sicilian Defense: Bowdler Attack,3,0.0,2.0,2.0,0.29,0.01
1.0,37,1.0,white,15.25,3271,B45,Sicilian Defense: Paulsen Variation |  Normal Variation,9,0.0,2.0,2.0,0.72,0.03
1.0,46,3.0,black,15.083333333333334,4661,C62,Ruy Lopez: Steinitz Defense,6,0.0,2.0,2.0,0.28,0.02
1.0,77,2.0,white,15.0,2300,A00,Van't Kruijs Opening,1,0.0,2.0,2.0,0.34,0.01
1.0,18,3.0,black,10.083333333333334,2837,B30,Sicilian Defense: Old Sicilian,4,0.0,2.0,2.0,0.15,0.06
1.0,58,3.0,black,16.0,4467,C61,Ruy Lopez: Bird Variation,6,0.0,2.0,2.0,0.34,0.02
1.0,75,3.0,white,12.083333333333334,3399,B20,Sicilian Defense: Staunton-Cochrane Variation,3,0.0,2.0,2.0,0.29,0.01
1.0,14,3.0,black,30.0,3493,B20,Sicilian Defense,2,0.0,2.0,2.0,0.15,0.07
1.0,34,3.0,black,20.0,3498,B21,Sicilian Defense: McDonnell Attack,3,0.0,2.0,2.0,0.23,0.03
1.0,48,1.0,black,12.166666666666666,369,A18,English Opening: Mikenas-Carls Variation #2,5,0.0,2.0,2.0,0.35,0.02
1.0,110,1.0,black,10.166666666666666,2671,B20,Sicilian Defense: Bowdler Attack,3,0.0,2.0,2.0,0.19,0.01
1.0,54,3.0,black,10.166666666666666,2807,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,5,0.0,2.0,2.0,0.4,0.02
0.0,35,1.0,white,25.016666666666666,2271,A40,Modern Defense,2,0.0,2.0,2.0,0.3,0.03
1.0,37,2.0,white,10.166666666666666,2825,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,5,0.0,2.0,2.0,0.43,0.03
1.0,52,1.0,black,30.0,3331,B20,Sicilian Defense,2,0.0,2.0,2.0,0.37,0.02
1.0,71,3.0,white,10.05,5737,C41,Philidor Defense,5,0.0,2.0,2.0,0.21,0.01
1.0,60,1.0,black,5.133333333333334,4594,C70,Ruy Lopez: Morphy Defense |  Caro Variation,8,0.0,2.0,2.0,0.26,0.02
1.0,86,3.0,black,15.05,2753,B25,Sicilian Defense: Closed Variation |  Traditional,4,0.0,2.0,2.0,0.25,0.01
1.0,77,1.0,white,20.0,5656,C41,Philidor Defense #3,5,0.0,2.0,2.0,0.25,0.01
1.0,53,1.0,white,15.0,2551,B00,St. George Defense,2,0.0,0.0,0.0,0.2,0.02
1.0,40,3.0,black,15.0,2031,A40,Horwitz Defense,2,0.0,0.0,0.0,0.18,0.03
1.0,59,3.0,white,10.0,3979,B01,Scandinavian Defense: Mieses-Kotroc Variation,4,0.0,0.0,0.0,0.18,0.02
1.0,43,3.0,white,5.083333333333333,2520,B03,Alekhine Defense: Four Pawns Attack |  6...Nc6,12,0.0,0.0,0.0,0.15,0.02
1.0,43,1.0,white,5.133333333333334,225,A04,Zukertort Opening: Queen's Gambit Invitation,2,0.0,0.0,0.0,0.17,0.02
1.0,63,1.0,white,5.083333333333333,6104,C30,King's Gambit Declined |  Queen's Knight Defense,4,0.0,0.0,0.0,0.19,0.02
1.0,57,1.0,white,3.1333333333333333,6222,C00,French Defense: Queen's Knight,3,0.0,0.0,0.0,0.2,0.02
1.0,91,3.0,white,6.083333333333333,6644,C00,French Defense: La Bourdonnais Variation,3,0.0,0.0,0.0,0.13,0.01
1.0,61,2.0,white,9.0,3508,B21,Sicilian Defense: McDonnell Attack,3,0.0,0.0,0.0,0.23,0.02
1.0,103,3.0,white,10.0,2062,A40,Horwitz Defense,2,0.0,0.0,0.0,0.13,0.01
1.0,57,3.0,white,7.083333333333333,6651,C00,French Defense: La Bourdonnais Variation,3,0.0,0.0,0.0,0.11,0.02
1.0,60,3.0,black,2.1666666666666665,6296,C02,French Defense: Advance Variation |  Nimzowitsch System,7,0.0,0.0,0.0,0.15,0.02
1.0,142,1.0,black,10.0,2075,A40,Horwitz Defense,2,0.0,3.0,0.0,0.11,0.01
1.0,99,1.0,white,10.0,6830,A00,Hungarian Opening: Catalan Formation,4,0.0,0.0,0.0,0.16,0.01
1.0,45,3.0,white,8.0,6171,C37,King's Gambit Accepted |  Muzio Gambit |  Sarratt Defense,12,0.0,0.0,0.0,0.2,0.02
1.0,53,3.0,white,5.133333333333334,6116,C31,King's Gambit |  Falkbeer Countergambit Accepted,5,0.0,0.0,0.0,0.24,0.02
1.0,61,3.0,black,8.0,6223,C00,French Defense: Queen's Knight,3,0.0,0.0,0.0,0.11,0.02
1.0,50,1.0,black,8.0,3515,B21,Sicilian Defense: McDonnell Attack,3,0.0,0.0,0.0,0.09,0.02
1.0,73,2.0,white,8.0,6092,C30,King's Gambit Declined: Classical |  Soldatenkov Variation,7,0.0,0.0,0.0,0.2,0.01
1.0,85,1.0,white,8.066666666666666,6458,C10,French Defense: Paulsen Variation,5,0.0,3.0,0.0,0.13,0.01
1.0,69,1.0,white,10.0,6429,C00,French Defense: Schlechter Variation,5,0.0,0.0,0.0,0.11,0.01
1.0,43,1.0,white,5.133333333333334,3771,B10,Caro-Kann Defense,2,0.0,0.0,0.0,0.23,0.02
1.0,73,1.0,white,5.133333333333334,6376,C00,French Defense: King's Indian Attack,3,0.0,0.0,0.0,0.19,0.01
1.0,59,3.0,white,5.083333333333333,6650,C00,French Defense: La Bourdonnais Variation,3,0.0,0.0,0.0,0.09,0.02
1.0,73,1.0,white,5.083333333333333,6159,C36,King's Gambit Accepted: Modern Defense #2,7,0.0,0.0,0.0,0.15,0.01
1.0,36,1.0,black,5.133333333333334,6163,C34,King's Gambit Accepted |  Fischer Defense,6,0.0,0.0,0.0,0.08,0.03
1.0,99,3.0,white,10.0,2059,A40,Horwitz Defense,2,0.0,3.0,0.0,0.11,0.01
1.0,78,3.0,black,10.0,6834,A00,Hungarian Opening,1,0.0,0.0,0.0,0.14,0.01
1.0,67,1.0,white,5.083333333333333,6337,C00,French Defense: Knight Variation,3,0.0,0.0,0.0,0.21,0.02
1.0,89,1.0,white,10.0,209,A13,English Opening: Agincourt Defense #2,4,0.0,0.0,0.0,0.14,0.01
1.0,87,2.0,white,8.033333333333333,3984,B01,Scandinavian Defense: Mieses-Kotroc Variation,4,0.0,0.0,0.0,0.18,0.01
1.0,111,1.0,white,10.0,2154,C02,French Defense: Advance Variation #3,5,0.0,0.0,0.0,0.14,0.01
1.0,66,1.0,black,8.0,6833,A00,Hungarian Opening,1,0.0,0.0,0.0,0.12,0.01
1.0,61,1.0,white,20.0,1333,D02,Queen's Pawn Game: Zukertort Variation,3,0.0,2.0,2.0,0.15,0.02
1.0,95,1.0,white,30.05,5761,C41,Philidor Defense,5,0.0,2.0,2.0,0.2,0.01
1.0,59,3.0,white,10.0,4982,C50,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,9,0.0,0.0,0.0,0.2,0.02
1.0,47,3.0,white,10.0,4788,C51,Italian Game: Evans Gambit |  McDonnell Defense,10,0.0,0.0,0.0,0.18,0.02
1.0,119,3.0,white,15.25,2962,B32,Sicilian Defense: Franco-Sicilian Variation,6,0.0,0.0,0.0,0.18,0.01
1.0,41,3.0,white,10.0,6342,C00,French Defense: Knight Variation,3,0.0,0.0,0.0,0.07,0.03
1.0,81,0.0,draw,10.0,5082,C55,Italian Game: Anti-Fried Liver Defense,6,0.0,0.0,0.0,0.11,0.01
1.0,116,2.0,black,10.0,4143,C20,Portuguese Opening,3,0.0,0.0,0.0,0.14,0.01
1.0,99,0.0,draw,10.0,5509,C42,Russian Game: Classical Attack |  Closed Variation,10,0.0,0.0,2.0,0.1,0.01
1.0,77,3.0,white,10.0,1670,D20,Queen's Gambit Accepted: Accelerated Mannheim Variation,5,0.0,0.0,0.0,0.11,0.01
1.0,81,3.0,white,10.0,5036,C50,Italian Game,5,0.0,0.0,2.0,0.18,0.01
1.0,98,2.0,black,15.083333333333334,2942,B46,Sicilian Defense: Paulsen Variation,10,0.0,2.0,0.0,0.25,0.01
1.0,18,3.0,black,10.0,6724,A00,Gedult's Opening,1,0.0,0.0,0.0,0.08,0.05
1.0,95,3.0,white,10.0,6387,C00,French Defense: Normal Variation,3,0.0,2.0,2.0,0.16,0.01
1.0,62,1.0,black,10.0,807,A45,Indian Game,2,0.0,2.0,3.0,0.15,0.02
1.0,69,3.0,white,10.0,5810,C41,Philidor Defense: Exchange Variation #2,7,0.0,3.0,0.0,0.21,0.01
1.0,64,3.0,black,10.0,3149,B90,Sicilian Defense: Najdorf Variation |  English Attack,11,0.0,0.0,3.0,0.1,0.02
1.0,77,3.0,white,10.0,45,A04,Zukertort Opening: Nimzo-Larsen Variation,3,0.0,3.0,0.0,0.16,0.01
1.0,29,3.0,white,10.0,4069,B07,Pirc Defense #3,6,0.0,3.0,3.0,0.15,0.03
1.0,86,3.0,black,10.0,3135,B90,Sicilian Defense: Najdorf Variation,10,0.0,0.0,3.0,0.17,0.01
1.0,78,1.0,black,10.0,3766,B10,Caro-Kann Defense,2,0.0,0.0,3.0,0.12,0.01
1.0,22,0.0,draw,10.0,3719,B13,Caro-Kann Defense: Exchange Variation |  Rubinstein Variation,11,0.0,3.0,3.0,0.13,0.05
1.0,117,3.0,white,15.0,3873,B01,Scandinavian Defense: Modern Variation |  Gipslis Variation,8,0.0,3.0,0.0,0.24,0.01
1.0,71,3.0,white,10.0,3864,B01,Scandinavian Defense: Icelandic-Palme Gambit,6,0.0,0.0,0.0,0.18,0.01
1.0,68,3.0,black,15.25,59,D03,Queen's Pawn Game: Torre Attack,5,0.0,0.0,0.0,0.33,0.01
1.0,28,3.0,black,10.0,133,A13,English Opening: Agincourt Defense |  Catalan Defense,6,0.0,0.0,3.0,0.07,0.04
1.0,93,3.0,white,15.25,47,A15,English Opening: Anglo-Indian Defense |  King's Knight Variation,3,0.0,0.0,0.0,0.08,0.01
1.0,56,3.0,black,10.0,362,A34,English Opening: Symmetrical Variation |  Fianchetto Variation,5,0.0,0.0,0.0,0.09,0.02
1.0,31,3.0,white,10.0,3868,B01,Scandinavian Defense: Portuguese Variation,6,0.0,0.0,0.0,0.14,0.03
1.0,89,0.0,draw,10.0,3869,B01,Scandinavian Defense: Portuguese Variation,6,0.0,3.0,0.0,0.19,0.01
1.0,71,3.0,white,10.0,187,A04,Zukertort Opening: Pirc Invitation,2,0.0,0.0,0.0,0.16,0.01
1.0,64,3.0,black,10.0,125,A12,Reti Opening: Anglo-Slav Variation |  Bogoljubov Variation |  III,5,0.0,0.0,0.0,0.11,0.02
1.0,64,3.0,black,10.0,6732,A03,Bird Opening,2,0.0,0.0,0.0,0.11,0.02
1.0,59,3.0,white,10.0,1598,D15,Slav Defense: Three Knights Variation,7,0.0,0.0,0.0,0.25,0.02
1.0,69,1.0,white,10.0,2110,D60,Queen's Gambit Declined: Orthodox Defense |  Botvinnik Variation,13,0.0,0.0,3.0,0.21,0.01
1.0,45,3.0,black,10.0,4803,C53,Italian Game: Classical Variation |  Giuoco Pianissimo,9,0.0,0.0,0.0,0.15,0.02
0.0,25,3.0,white,10.0,987,E81,King's Indian Defense: Saemisch Variation |  Normal Defense,10,0.0,3.0,0.0,0.4,0.04
1.0,31,3.0,white,10.0,2512,B02,Alekhine Defense: Two Pawn Attack,5,0.0,0.0,0.0,0.11,0.03
1.0,63,3.0,white,10.0,3081,B50,Sicilian Defense,4,0.0,0.0,0.0,0.09,0.02
1.0,111,3.0,black,10.0,3265,B40,Sicilian Defense: French Variation,4,0.0,0.0,0.0,0.19,0.01
1.0,42,3.0,black,10.0,3192,B80,Sicilian Defense: Scheveningen Variation |  English Attack #2,13,0.0,0.0,0.0,0.1,0.02
1.0,121,3.0,white,10.0,6446,C11,French Defense: Classical Variation |  Steinitz Variation,7,0.0,0.0,0.0,0.14,0.01
1.0,47,1.0,white,10.0,2579,B00,Owen Defense,2,0.0,0.0,0.0,0.2,0.02
1.0,15,3.0,white,10.0,5443,C46,Four Knights Game: Italian Variation,7,0.0,0.0,1.0,0.17,0.07
0.0,115,1.0,white,5.083333333333333,2799,B23,Sicilian Defense: Closed,4,0.0,1.0,0.0,0.15,0.01
1.0,97,3.0,white,5.083333333333333,3063,B50,Sicilian Defense,4,0.0,0.0,1.0,0.11,0.01
0.0,54,3.0,black,5.083333333333333,1732,D20,Queen's Gambit Accepted: Central Variation |  Greco Variation,6,0.0,1.0,0.0,0.13,0.02
0.0,70,3.0,black,5.083333333333333,1620,D10,Slav Defense: Exchange Variation,5,0.0,0.0,1.0,0.13,0.01
1.0,31,3.0,black,5.083333333333333,3939,B01,Scandinavian Defense: Mieses-Kotroc Variation,4,0.0,1.0,0.0,0.15,0.03
1.0,60,1.0,black,10.0,1403,D43,Semi-Slav Defense,8,0.0,0.0,1.0,0.2,0.02
0.0,97,3.0,white,5.083333333333333,3002,B52,Sicilian Defense: Canal Attack |  Main Line,6,0.0,3.0,1.0,0.16,0.01
1.0,22,3.0,black,5.083333333333333,6698,B09,Pirc Defense: Austrian Attack |  Weiss Variation,11,0.0,1.0,3.0,0.12,0.05
1.0,69,3.0,white,10.0,2787,B23,Sicilian Defense: Closed Variation,3,0.0,1.0,2.0,0.12,0.01
0.0,66,0.0,draw,5.083333333333333,6120,C32,King's Gambit |  Falkbeer Countergambit |  Modern Transfer,6,0.0,2.0,3.0,0.22,0.01
1.0,65,2.0,white,10.0,1201,D00,Queen's Pawn Game: Mason Attack,3,0.0,2.0,2.0,0.26,0.02
1.0,36,3.0,black,8.0,1847,D30,Queen's Gambit Declined,4,0.0,0.0,0.0,0.13,0.03
1.0,42,3.0,black,8.0,1123,A44,Old Benoni Defense,4,0.0,0.0,3.0,0.17,0.02
1.0,88,1.0,black,15.0,529,A20,English Opening: King's English Variation |  Nimzowitsch Variation,3,0.0,0.0,0.0,0.29,0.01
1.0,112,2.0,black,15.0,1695,D20,Queen's Gambit Accepted: Old Variation,5,0.0,0.0,0.0,0.27,0.01
1.0,39,3.0,white,10.083333333333334,1818,D32,Queen's Gambit Declined: Tarrasch Defense: 4.cxd5 exd5,8,0.0,0.0,0.0,0.4,0.03
1.0,63,1.0,white,10.083333333333334,4972,C55,Italian Game: Two Knights Defense,6,0.0,0.0,0.0,0.3,0.02
1.0,35,3.0,white,15.133333333333333,1565,D10,Slav Defense #2,5,0.0,0.0,0.0,0.23,0.03
1.0,43,3.0,black,20.0,4236,C50,Four Knights Game: Italian Variation,8,0.0,0.0,0.0,0.39,0.02
1.0,120,1.0,black,15.0,1488,D07,Queen's Gambit Refused: Chigorin Defense,4,0.0,0.0,0.0,0.23,0.01
1.0,71,1.0,white,5.083333333333333,1463,D00,Queen's Pawn Game,2,0.0,0.0,0.0,0.17,0.01
1.0,90,3.0,black,20.25,1002,E76,King's Indian Defense: Four Pawns Attack,9,0.0,0.0,0.0,0.35,0.01
1.0,29,3.0,white,20.0,1011,D85,Gruenfeld Defense: Exchange Variation,8,0.0,0.0,0.0,0.49,0.03
1.0,52,3.0,black,12.133333333333333,1788,E20,Nimzo-Indian Defense: Ragozin Variation,8,0.0,0.0,0.0,0.48,0.02
1.0,53,1.0,white,10.133333333333333,1511,E20,Nimzo-Indian Defense: Ragozin Variation,8,0.0,0.0,0.0,0.37,0.02
1.0,83,3.0,white,11.083333333333334,2262,A40,Modern Defense,2,0.0,0.0,0.0,0.16,0.01
1.0,67,3.0,black,11.083333333333334,6817,A00,Hungarian Opening,1,0.0,0.0,0.0,0.2,0.01
1.0,94,1.0,black,20.0,1040,A50,Indian Game: Normal Variation,3,0.0,0.0,0.0,0.21,0.01
1.0,137,2.0,white,15.0,4580,C70,Ruy Lopez: Morphy Defense |  Cozio Defense,8,0.0,0.0,0.0,0.22,0.01
1.0,56,3.0,black,15.25,4900,C50,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,9,0.0,2.0,0.0,0.22,0.02
1.0,35,3.0,white,15.15,2146,C00,French Defense: Normal Variation,3,0.0,0.0,2.0,0.22,0.03
1.0,84,1.0,black,10.0,1103,A40,English Defense #2,2,0.0,0.0,0.0,0.19,0.01
1.0,37,1.0,white,15.083333333333334,5015,C55,Italian Game: Two Knights Defense #2,8,0.0,0.0,0.0,0.55,0.03
1.0,81,2.0,white,15.1,4595,C70,Ruy Lopez: Morphy Defense |  Caro Variation,8,0.0,0.0,0.0,0.38,0.01
1.0,114,1.0,black,10.166666666666666,1537,D06,Queen's Gambit Refused: Marshall Defense,4,0.0,0.0,0.0,0.22,0.01
1.0,38,2.0,black,10.083333333333334,5911,C20,King's Pawn Game: Wayward Queen Attack |  Kiddie Countergambit,4,0.0,0.0,0.0,0.26,0.03
1.0,106,1.0,black,10.05,2847,B30,Sicilian Defense: Old Sicilian,4,0.0,0.0,0.0,0.23,0.01
1.0,58,3.0,black,10.05,4971,C55,Italian Game: Two Knights Defense,6,0.0,0.0,0.0,0.38,0.02
1.0,59,3.0,white,15.0,4724,C51,Italian Game: Jerome Gambit,7,0.0,0.0,0.0,0.27,0.02
1.0,46,1.0,black,15.0,4271,C24,Bishop's Opening: Berlin Defense,4,0.0,0.0,0.0,0.26,0.02
1.0,122,0.0,draw,15.0,1757,D31,Queen's Gambit Declined: Queen's Knight Variation,5,0.0,0.0,0.0,0.24,0.01
1.0,39,1.0,white,15.0,4231,C42,Russian Game: Urusov Gambit,5,0.0,0.0,0.0,0.37,0.03
1.0,77,1.0,white,15.0,1758,D31,Queen's Gambit Declined: Queen's Knight Variation,5,0.0,0.0,0.0,0.32,0.01
1.0,99,3.0,white,15.0,4261,C24,Bishop's Opening: Berlin Defense,4,0.0,0.0,0.0,0.19,0.01
1.0,102,2.0,black,15.0,1759,D31,Queen's Gambit Declined: Queen's Knight Variation,5,0.0,0.0,0.0,0.3,0.01
1.0,112,1.0,black,15.0,1097,A40,English Defense #2,2,0.0,0.0,0.0,0.19,0.01
1.0,38,2.0,black,10.083333333333334,1096,A40,English Defense #2,2,0.0,0.0,0.0,0.29,0.03
0.0,48,3.0,black,10.083333333333334,3019,B50,Sicilian Defense,4,0.0,2.0,0.0,0.18,0.02
1.0,43,3.0,white,15.0,5541,C40,King's Pawn Game: McConnell Defense,4,0.0,0.0,2.0,0.18,0.02
0.0,100,3.0,black,15.25,6475,C07,French Defense: Tarrasch Variation |  Open System |  Euwe-Keres Line,7,0.0,0.0,2.0,0.24,0.01
0.0,130,0.0,draw,5.133333333333334,3022,B50,Sicilian Defense,4,0.0,2.0,0.0,0.14,0.01
0.0,65,3.0,white,15.0,1846,D30,Queen's Gambit Declined,4,0.0,0.0,0.0,0.26,0.02
0.0,41,0.0,draw,15.0,3074,B50,Sicilian Defense: Delayed Alapin,5,0.0,0.0,0.0,0.29,0.02
0.0,36,3.0,white,15.0,2430,C60,Ruy Lopez,5,0.0,0.0,2.0,0.27,0.03
0.0,82,2.0,black,15.0,3087,B50,Sicilian Defense,4,0.0,2.0,0.0,0.35,0.01
0.0,13,3.0,white,15.0,5690,C41,Philidor Defense #2,4,0.0,0.0,2.0,0.13,0.08
0.0,52,3.0,black,10.15,354,A00,Saragossa Opening,1,0.0,2.0,0.0,0.2,0.02
0.0,39,1.0,white,10.15,2591,B00,Owen Defense,2,0.0,0.0,2.0,0.23,0.03
0.0,71,3.0,black,10.0,4839,C50,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,9,0.0,0.0,2.0,0.09,0.01
1.0,106,1.0,black,15.0,2777,B23,Sicilian Defense: Closed Variation,3,0.0,2.0,2.0,0.19,0.01
1.0,90,3.0,black,15.0,4944,C57,Italian Game: Two Knights Defense |  Knight Attack |  Normal Variation,8,0.0,0.0,0.0,0.22,0.01
1.0,30,3.0,black,15.0,1916,D00,Queen's Pawn Game #3,4,0.0,2.0,0.0,0.26,0.03
1.0,111,1.0,white,10.0,4654,C62,Ruy Lopez: Steinitz Defense,6,0.0,2.0,2.0,0.14,0.01
0.0,32,3.0,black,15.0,2617,B20,Sicilian Defense: Bowdler Attack,3,0.0,2.0,2.0,0.13,0.03
1.0,71,3.0,white,10.0,6837,A00,Hungarian Opening: Symmetrical Variation,2,0.0,0.0,2.0,0.19,0.01
0.0,40,3.0,black,15.0,446,A11,English Opening: Caro-Kann Defensive System,2,0.0,2.0,0.0,0.39,0.03
0.0,117,0.0,draw,30.166666666666668,6623,C00,French Defense: Steinitz Attack,3,0.0,0.0,2.0,0.26,0.01
1.0,62,3.0,black,8.016666666666667,4985,C50,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,9,0.0,2.0,0.0,0.19,0.02
0.0,101,1.0,white,10.166666666666666,158,D02,Queen's Pawn Game: Krause Variation,4,0.0,0.0,2.0,0.22,0.01
0.0,69,1.0,white,10.166666666666666,42,A04,Reti Opening #2,2,0.0,0.0,2.0,0.18,0.01
0.0,55,3.0,white,10.166666666666666,5436,C50,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,9,0.0,0.0,0.0,0.25,0.02
0.0,32,3.0,black,10.166666666666666,148,D02,Queen's Pawn Game: Symmetrical Variation,4,0.0,0.0,0.0,0.22,0.03
0.0,26,3.0,black,10.166666666666666,4305,C24,Bishop's Opening: Ponziani Gambit,5,0.0,1.0,0.0,0.42,0.04
0.0,17,3.0,white,10.166666666666666,5423,C50,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,9,0.0,0.0,0.0,0.17,0.06
0.0,47,1.0,white,10.166666666666666,4556,C78,Ruy Lopez: Morphy Defense |  Neo-Arkhangelsk Variation,10,0.0,2.0,0.0,0.25,0.02
0.0,85,1.0,white,10.166666666666666,3051,B56,Sicilian Defense: Classical Variation,10,0.0,2.0,0.0,0.23,0.01
0.0,72,3.0,black,15.083333333333334,2393,A40,Englund Gambit Declined |  Reversed French,3,0.0,0.0,0.0,0.38,0.01
0.0,52,3.0,black,10.083333333333334,164,A06,Reti Opening,2,0.0,2.0,3.0,0.39,0.02
1.0,28,3.0,black,15.25,1597,D15,Slav Defense: Three Knights Variation,7,0.0,0.0,0.0,0.56,0.04
0.0,33,3.0,white,10.0,4746,C50,Giuoco Piano,6,0.0,2.0,0.0,0.18,0.03
0.0,80,0.0,draw,5.333333333333333,267,A01,Nimzo-Larsen Attack: Indian Variation,2,0.0,0.0,2.0,0.17,0.01
0.0,51,3.0,white,10.083333333333334,3104,B57,Sicilian Defense: Modern Variations |  Main Line,8,0.0,2.0,2.0,0.25,0.02
0.0,54,3.0,black,15.0,3412,B20,Sicilian Defense: Staunton-Cochrane Variation,3,0.0,0.0,2.0,0.34,0.02
0.0,16,3.0,black,10.0,3287,B40,Sicilian Defense: French Variation |  Open,6,0.0,2.0,0.0,0.08,0.06
